UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Coal Generation (MW),Gas Generation (MW),Hydro Generation (MW),Multiple Fuels Generation (MW),Nuclear Generation (MW),Oil Generation (MW),Other Renewables Generation (MW),Solar Generation (MW),Storage Generation (MW),Wind Generation (MW)
3/11/2024 3:00,3/10/2024 22:00,3/10/2024 23:00,3/10/2024,22,93010,11063,44848,2483,149,30148,220,528,37,3,3531
3/11/2024 4:00,3/10/2024 23:00,3/11/2024 0:00,3/10/2024,23,90145,10873,42946,1986,162,30139,202,530,37,0,3270
3/11/2024 5:00,3/11/2024 0:00,3/11/2024 1:00,3/11/2024,1,88180,10697,41423,2002,177,30143,204,533,37,0,2964
3/11/2024 6:00,3/11/2024 1:00,3/11/2024 2:00,3/11/2024,2,86736,10415,40635,1726,185,30132,202,535,37,0,2869
3/11/2024 7:00,3/11/2024 2:00,3/11/2024 3:00,3/11/2024,3,86225,9897,40401,1585,180,30136,201,529,37,0,3259
3/11/2024 8:00,3/11/2024 3:00,3/11/2024 4:00,3/11/2024,4,86464,9397,40281,1582,179,30146,200,527,19,0,4133
3/11/2024 9:00,3/11/2024 4:00,3/11/2024 5:00,3/11/2024,5,88904,9157,40798,2630,179,30151,205,531,17,0,5236
3/11/2024 10:00,3/11/2024 5:00,3/11/2024 6:00,3/11/2024,6,92349,9277,43141,3114,180,30153,208,526,17,0,5733
3/11/2024 11:00,3/11/2024 6:00,3/11/2024 7:00,3/11/2024,7,98138,9528,47748,3811,180,30157,208,526,17,16,5947
3/11/2024 12:00,3/11/2024 7:00,3/11/2024 8:00,3/11/2024,8,103916,10754,50874,3898,180,30156,205,516,46,20,7267
3/11/2024 13:00,3/11/2024 8:00,3/11/2024 9:00,3/11/2024,9,106399,11307,50785,3951,181,30165,204,502,1482,20,7802
3/11/2024 14:00,3/11/2024 9:00,3/11/2024 10:00,3/11/2024,10,102846,10424,45846,3002,179,30163,203,498,4663,6,7862
3/11/2024 15:00,3/11/2024 10:00,3/11/2024 11:00,3/11/2024,11,99527,9577,43274,2227,178,30152,202,500,6123,0,7294
3/11/2024 16:00,3/11/2024 11:00,3/11/2024 12:00,3/11/2024,12,96440,9290,40457,1667,176,30146,264,496,6410,0,7534
3/11/2024 17:00,3/11/2024 12:00,3/11/2024 13:00,3/11/2024,13,94594,9159,38152,1575,175,30136,226,481,6494,0,8196
3/11/2024 18:00,3/11/2024 13:00,3/11/2024 14:00,3/11/2024,14,93245,9074,36587,1592,174,30116,194,482,6524,0,8502
3/11/2024 19:00,3/11/2024 14:00,3/11/2024 15:00,3/11/2024,15,91277,8938,34668,1596,164,30136,194,478,6269,0,8834
3/11/2024 20:00,3/11/2024 15:00,3/11/2024 16:00,3/11/2024,16,90119,8897,33190,1625,166,30190,191,480,6272,0,9108
3/11/2024 21:00,3/11/2024 16:00,3/11/2024 17:00,3/11/2024,17,89340,8653,32326,1998,171,30184,192,483,6275,0,9058
3/11/2024 22:00,3/11/2024 17:00,3/11/2024 18:00,3/11/2024,18,89797,8337,33600,2689,172,30185,192,478,5118,0,9026
3/11/2024 23:00,3/11/2024 18:00,3/11/2024 19:00,3/11/2024,19,91971,8321,37567,3668,173,30229,190,479,2164,0,9180
3/12/2024 0:00,3/11/2024 19:00,3/11/2024 20:00,3/11/2024,20,95781,8779,42499,4169,175,30242,190,485,234,15,8993
3/12/2024 1:00,3/11/2024 20:00,3/11/2024 21:00,3/11/2024,21,96772,9238,43029,4246,174,30291,194,484,18,6,9092
3/12/2024 2:00,3/11/2024 21:00,3/11/2024 22:00,3/11/2024,22,95070,9389,42199,2953,175,30360,194,486,36,0,9278
3/12/2024 3:00,3/11/2024 22:00,3/11/2024 23:00,3/11/2024,23,92492,9547,40332,1968,176,30423,189,493,18,0,9346
3/12/2024 4:00,3/11/2024 23:00,3/12/2024 0:00,3/11/2024,24,89406,9034,37826,1664,177,30606,188,482,18,0,9411
3/12/2024 5:00,3/12/2024 0:00,3/12/2024 1:00,3/12/2024,1,87995,8656,37011,1411,179,30884,192,482,18,0,9162
3/12/2024 6:00,3/12/2024 1:00,3/12/2024 2:00,3/12/2024,2,87522,8432,36926,1395,179,30914,194,489,18,0,8975
3/12/2024 7:00,3/12/2024 2:00,3/12/2024 3:00,3/12/2024,3,87967,8602,37226,1388,180,30914,192,488,18,0,8959
3/12/2024 8:00,3/12/2024 3:00,3/12/2024 4:00,3/12/2024,4,87210,8550,36715,1518,180,30903,194,490,18,0,8642
3/12/2024 9:00,3/12/2024 4:00,3/12/2024 5:00,3/12/2024,5,88362,8580,37421,2087,180,30894,195,492,18,0,8495
3/12/2024 10:00,3/12/2024 5:00,3/12/2024 6:00,3/12/2024,6,91204,8880,39473,2538,181,30875,206,499,18,0,8534
3/12/2024 11:00,3/12/2024 6:00,3/12/2024 7:00,3/12/2024,7,95543,9639,41848,3942,180,30859,214,492,18,16,8335
3/12/2024 12:00,3/12/2024 7:00,3/12/2024 8:00,3/12/2024,8,100476,11140,45269,4038,172,30853,215,481,56,20,8232
3/12/2024 13:00,3/12/2024 8:00,3/12/2024 9:00,3/12/2024,9,101185,10979,45003,3604,171,30839,214,477,1459,20,8419
3/12/2024 14:00,3/12/2024 9:00,3/12/2024 10:00,3/12/2024,10,97360,9793,41372,2408,171,30820,201,484,4304,6,7801
3/12/2024 15:00,3/12/2024 10:00,3/12/2024 11:00,3/12/2024,11,94296,9195,39262,1552,171,30791,197,493,5837,0,6798
3/12/2024 16:00,3/12/2024 11:00,3/12/2024 12:00,3/12/2024,12,91822,9054,37348,1404,178,30937,196,487,6254,0,5964
3/12/2024 17:00,3/12/2024 12:00,3/12/2024 13:00,3/12/2024,13,90279,8951,35746,1411,175,31144,194,497,6309,0,5852
3/12/2024 18:00,3/12/2024 13:00,3/12/2024 14:00,3/12/2024,14,87559,8674,33376,1419,161,31165,194,492,6141,0,5937
3/12/2024 19:00,3/12/2024 14:00,3/12/2024 15:00,3/12/2024,15,85174,8460,30579,1531,110,31146,192,486,5857,0,6813
3/12/2024 20:00,3/12/2024 15:00,3/12/2024 16:00,3/12/2024,16,85030,8438,29562,1565,123,31123,191,487,5726,0,7815
3/12/2024 21:00,3/12/2024 16:00,3/12/2024 17:00,3/12/2024,17,85730,8645,30166,1938,156,31092,190,498,5338,0,7707
3/12/2024 22:00,3/12/2024 17:00,3/12/2024 18:00,3/12/2024,18,86445,8647,31467,2433,149,31091,191,508,4214,0,7745
3/12/2024 23:00,3/12/2024 18:00,3/12/2024 19:00,3/12/2024,19,88135,8661,34665,3592,166,31098,191,510,1815,0,7437
3/13/2024 0:00,3/12/2024 19:00,3/12/2024 20:00,3/12/2024,20,90669,8899,39155,4015,170,31090,200,513,214,16,6397
3/13/2024 1:00,3/12/2024 20:00,3/12/2024 21:00,3/12/2024,21,92425,9038,40985,4029,171,31103,231,508,99,5,6256
3/13/2024 2:00,3/12/2024 21:00,3/12/2024 22:00,3/12/2024,22,89836,8883,39448,2591,174,31115,230,512,42,0,6841
3/13/2024 3:00,3/12/2024 22:00,3/12/2024 23:00,3/12/2024,23,87204,8670,37780,1617,170,31125,200,516,14,0,7112
3/13/2024 4:00,3/12/2024 23:00,3/13/2024 0:00,3/12/2024,24,85043,8590,35734,1477,170,31141,202,516,14,0,7199
3/13/2024 5:00,3/13/2024 0:00,3/13/2024 1:00,3/13/2024,1,82337,8511,33206,1573,156,31146,202,518,14,0,7011
3/13/2024 6:00,3/13/2024 1:00,3/13/2024 2:00,3/13/2024,2,81862,8533,32655,1584,169,31151,197,520,14,0,7039
3/13/2024 7:00,3/13/2024 2:00,3/13/2024 3:00,3/13/2024,3,82310,8608,33001,1576,162,31158,195,520,14,0,7076
3/13/2024 8:00,3/13/2024 3:00,3/13/2024 4:00,3/13/2024,4,82081,8613,33008,1579,178,31173,197,522,14,0,6797
3/13/2024 9:00,3/13/2024 4:00,3/13/2024 5:00,3/13/2024,5,82599,8772,33854,1706,172,31061,199,512,14,0,6309
3/13/2024 10:00,3/13/2024 5:00,3/13/2024 6:00,3/13/2024,6,84852,8948,36474,2129,179,30891,210,508,14,0,5499
3/13/2024 11:00,3/13/2024 6:00,3/13/2024 7:00,3/13/2024,7,90032,9188,40484,3744,179,30951,214,499,14,16,4743
3/13/2024 12:00,3/13/2024 7:00,3/13/2024 8:00,3/13/2024,8,94427,9815,44494,3965,179,30967,210,492,45,20,4240
3/13/2024 13:00,3/13/2024 8:00,3/13/2024 9:00,3/13/2024,9,94964,10099,44405,3862,180,30992,207,495,1130,20,3574
3/13/2024 14:00,3/13/2024 9:00,3/13/2024 10:00,3/13/2024,10,91970,9830,40948,2899,180,31020,226,493,3845,3,2526
3/13/2024 15:00,3/13/2024 10:00,3/13/2024 11:00,3/13/2024,11,90715,9745,40924,1739,178,31014,227,501,5244,0,1143
3/13/2024 16:00,3/13/2024 11:00,3/13/2024 12:00,3/13/2024,12,89231,9808,39319,1609,174,31019,229,513,5680,0,880
3/13/2024 17:00,3/13/2024 12:00,3/13/2024 13:00,3/13/2024,13,88560,9966,38533,1602,171,31020,203,510,5864,0,691
3/13/2024 18:00,3/13/2024 13:00,3/13/2024 14:00,3/13/2024,14,88365,10007,38199,1592,169,31021,199,512,5883,0,783
3/13/2024 19:00,3/13/2024 14:00,3/13/2024 15:00,3/13/2024,15,88085,9973,37579,1597,168,31024,198,510,5862,0,1174
3/13/2024 20:00,3/13/2024 15:00,3/13/2024 16:00,3/13/2024,16,88317,9948,37356,1611,166,31034,195,509,5876,0,1622
3/13/2024 21:00,3/13/2024 16:00,3/13/2024 17:00,3/13/2024,17,88245,9958,36868,1905,161,31042,196,505,5493,0,2117
3/13/2024 22:00,3/13/2024 17:00,3/13/2024 18:00,3/13/2024,18,88239,10104,36692,2807,166,31047,198,510,4326,0,2389
3/13/2024 23:00,3/13/2024 18:00,3/13/2024 19:00,3/13/2024,19,89439,10343,39512,3853,166,31040,200,506,1733,0,2086
3/14/2024 0:00,3/13/2024 19:00,3/13/2024 20:00,3/13/2024,20,89519,10090,41436,4445,168,31045,201,511,124,16,1483
3/14/2024 1:00,3/13/2024 20:00,3/13/2024 21:00,3/13/2024,21,90837,10387,42366,4444,170,31053,203,518,16,16,1664
3/14/2024 2:00,3/13/2024 21:00,3/13/2024 22:00,3/13/2024,22,88861,10154,41601,2800,171,31058,202,522,16,0,2337
3/14/2024 3:00,3/13/2024 22:00,3/13/2024 23:00,3/13/2024,23,85654,9738,38955,1790,173,31060,200,520,16,0,3202
3/14/2024 4:00,3/13/2024 23:00,3/14/2024 0:00,3/13/2024,24,83675,9665,36656,1599,174,31080,198,521,16,0,3766
3/14/2024 5:00,3/14/2024 0:00,3/14/2024 1:00,3/14/2024,1,79375,9341,32254,1564,174,31079,199,497,16,0,4251
3/14/2024 6:00,3/14/2024 1:00,3/14/2024 2:00,3/14/2024,2,77168,9078,29854,1573,175,31020,198,499,16,0,4755
3/14/2024 7:00,3/14/2024 2:00,3/14/2024 3:00,3/14/2024,3,76489,9055,29459,1582,176,31030,196,504,16,0,4471
3/14/2024 8:00,3/14/2024 3:00,3/14/2024 4:00,3/14/2024,4,76034,9111,28857,1588,176,31110,196,504,16,0,4476
3/14/2024 9:00,3/14/2024 4:00,3/14/2024 5:00,3/14/2024,5,76564,9215,28821,1698,177,31142,197,509,16,0,4789
3/14/2024 10:00,3/14/2024 5:00,3/14/2024 6:00,3/14/2024,6,79136,9315,31591,2151,177,31139,202,503,16,0,4042
3/14/2024 11:00,3/14/2024 6:00,3/14/2024 7:00,3/14/2024,7,85300,9578,35993,3667,177,31138,208,493,16,16,4014
3/14/2024 12:00,3/14/2024 7:00,3/14/2024 8:00,3/14/2024,8,90344,10517,39680,4007,178,31137,204,466,41,20,4094
3/14/2024 13:00,3/14/2024 8:00,3/14/2024 9:00,3/14/2024,9,91354,11029,40355,3152,179,31136,199,470,1312,3,3519
3/14/2024 14:00,3/14/2024 9:00,3/14/2024 10:00,3/14/2024,10,88874,10437,36553,2303,178,31127,196,464,3925,0,3691
3/14/2024 15:00,3/14/2024 10:00,3/14/2024 11:00,3/14/2024,11,87547,9943,34808,1955,175,31112,219,467,5292,0,3576
3/14/2024 16:00,3/14/2024 11:00,3/14/2024 12:00,3/14/2024,12,87779,9669,35376,1695,171,31073,204,467,5737,0,3387
3/14/2024 17:00,3/14/2024 12:00,3/14/2024 13:00,3/14/2024,13,87753,9611,35817,1645,167,31033,190,461,5496,0,3333
3/14/2024 18:00,3/14/2024 13:00,3/14/2024 14:00,3/14/2024,14,87102,9594,35115,1613,165,31011,189,452,4898,0,4065
3/14/2024 19:00,3/14/2024 14:00,3/14/2024 15:00,3/14/2024,15,87520,9441,33957,1624,164,30994,189,454,4766,0,5931
3/14/2024 20:00,3/14/2024 15:00,3/14/2024 16:00,3/14/2024,16,87811,9431,33279,1617,163,30972,189,462,4970,0,6728
3/14/2024 21:00,3/14/2024 16:00,3/14/2024 17:00,3/14/2024,17,88042,9389,32908,1972,163,30977,189,461,5143,0,6840
3/14/2024 22:00,3/14/2024 17:00,3/14/2024 18:00,3/14/2024,18,89650,9406,34876,3120,164,30980,193,470,3786,0,6655
3/14/2024 23:00,3/14/2024 18:00,3/14/2024 19:00,3/14/2024,19,89610,9519,36386,3908,165,30982,195,466,1423,0,6566
3/15/2024 0:00,3/14/2024 19:00,3/14/2024 20:00,3/14/2024,20,89903,9397,37277,4522,166,30991,194,465,156,11,6724
3/15/2024 1:00,3/14/2024 20:00,3/14/2024 21:00,3/14/2024,21,91087,9358,38688,4370,142,30979,197,463,44,20,6826
3/15/2024 2:00,3/14/2024 21:00,3/14/2024 22:00,3/14/2024,22,88962,9094,39237,3049,165,30578,198,467,12,4,6158
3/15/2024 3:00,3/14/2024 22:00,3/14/2024 23:00,3/14/2024,23,85464,8922,37081,1809,165,30476,198,470,12,0,6331
3/15/2024 4:00,3/14/2024 23:00,3/15/2024 0:00,3/14/2024,24,83003,8713,35240,1601,164,30477,195,471,12,0,6130
3/15/2024 5:00,3/15/2024 0:00,3/15/2024 1:00,3/15/2024,1,79659,8460,32158,1579,166,30490,196,480,12,0,6118
3/15/2024 6:00,3/15/2024 1:00,3/15/2024 2:00,3/15/2024,2,77491,8336,29950,1579,165,30498,195,486,12,0,6270
3/15/2024 7:00,3/15/2024 2:00,3/15/2024 3:00,3/15/2024,3,77660,8248,29877,1577,167,30520,198,491,12,0,6570
3/15/2024 8:00,3/15/2024 3:00,3/15/2024 4:00,3/15/2024,4,76755,8273,29533,1574,168,30467,201,484,12,0,6043
3/15/2024 9:00,3/15/2024 4:00,3/15/2024 5:00,3/15/2024,5,77518,8351,30472,1555,171,30457,203,487,12,0,5810
3/15/2024 10:00,3/15/2024 5:00,3/15/2024 6:00,3/15/2024,6,79314,8400,31905,1577,171,30453,208,491,12,0,6097
3/15/2024 11:00,3/15/2024 6:00,3/15/2024 7:00,3/15/2024,7,82150,8527,34599,1968,171,30420,209,498,12,0,5746
3/15/2024 12:00,3/15/2024 7:00,3/15/2024 8:00,3/15/2024,8,87604,8723,39697,2748,172,30334,210,501,36,17,5166
3/15/2024 13:00,3/15/2024 8:00,3/15/2024 9:00,3/15/2024,9,89004,8702,40514,3018,172,30339,211,502,620,3,4923
3/15/2024 14:00,3/15/2024 9:00,3/15/2024 10:00,3/15/2024,10,90565,8973,41917,2504,173,30346,210,496,2071,0,3875
3/15/2024 15:00,3/15/2024 10:00,3/15/2024 11:00,3/15/2024,11,89810,8592,41221,2223,173,30340,209,501,3166,0,3385
3/15/2024 16:00,3/15/2024 11:00,3/15/2024 12:00,3/15/2024,12,89173,8569,40259,2324,172,30342,206,502,3307,0,3492
3/15/2024 17:00,3/15/2024 12:00,3/15/2024 13:00,3/15/2024,13,88522,8761,40149,2078,171,30337,204,493,3074,0,3255
3/15/2024 18:00,3/15/2024 13:00,3/15/2024 14:00,3/15/2024,14,87823,8580,40242,1895,170,30322,204,495,2874,0,3041
3/15/2024 19:00,3/15/2024 14:00,3/15/2024 15:00,3/15/2024,15,86416,8608,39991,1686,171,30303,203,503,2411,0,2540
3/15/2024 20:00,3/15/2024 15:00,3/15/2024 16:00,3/15/2024,16,86268,8768,40552,1970,171,30307,201,504,1914,0,1881
3/15/2024 21:00,3/15/2024 16:00,3/15/2024 17:00,3/15/2024,17,85715,8423,39784,2820,172,30315,197,505,1529,0,1970
3/15/2024 22:00,3/15/2024 17:00,3/15/2024 18:00,3/15/2024,18,85502,8183,38848,3532,172,30312,195,507,1379,0,2374
3/15/2024 23:00,3/15/2024 18:00,3/15/2024 19:00,3/15/2024,19,85380,8083,38818,3957,173,30305,195,504,824,15,2506
3/16/2024 0:00,3/15/2024 19:00,3/15/2024 20:00,3/15/2024,20,86916,8174,41049,4199,174,30312,195,513,116,19,2165
3/16/2024 1:00,3/15/2024 20:00,3/15/2024 21:00,3/15/2024,21,88255,8618,42339,3870,174,30314,201,524,13,13,2189
3/16/2024 2:00,3/15/2024 21:00,3/15/2024 22:00,3/15/2024,22,87323,8571,42409,3025,175,30302,203,520,12,0,2106
3/16/2024 3:00,3/15/2024 22:00,3/15/2024 23:00,3/15/2024,23,84612,8612,40732,1992,175,30318,205,525,13,0,2040
3/16/2024 4:00,3/15/2024 23:00,3/16/2024 0:00,3/15/2024,24,81794,8212,38550,1527,173,30321,205,524,12,0,2270
3/16/2024 5:00,3/16/2024 0:00,3/16/2024 1:00,3/16/2024,1,78186,7598,35517,1354,173,30330,206,527,13,0,2468
3/16/2024 6:00,3/16/2024 1:00,3/16/2024 2:00,3/16/2024,2,76230,7385,33735,1354,175,30344,209,526,13,0,2489
3/16/2024 7:00,3/16/2024 2:00,3/16/2024 3:00,3/16/2024,3,76166,7462,33413,1350,174,30366,211,525,12,0,2653
3/16/2024 8:00,3/16/2024 3:00,3/16/2024 4:00,3/16/2024,4,76087,7661,32981,1333,180,30370,212,528,12,0,2810
3/16/2024 9:00,3/16/2024 4:00,3/16/2024 5:00,3/16/2024,5,76036,7530,32550,1330,166,30365,214,537,12,0,3332
3/16/2024 10:00,3/16/2024 5:00,3/16/2024 6:00,3/16/2024,6,77472,7462,33005,1463,181,30400,219,541,12,0,4189
3/16/2024 11:00,3/16/2024 6:00,3/16/2024 7:00,3/16/2024,7,78843,7488,33502,1562,138,30416,218,530,12,0,4977
3/16/2024 12:00,3/16/2024 7:00,3/16/2024 8:00,3/16/2024,8,80949,7424,33298,2639,156,30482,215,531,55,0,6149
3/16/2024 13:00,3/16/2024 8:00,3/16/2024 9:00,3/16/2024,9,83135,7452,33974,2368,180,30546,214,529,1216,0,6656
3/16/2024 14:00,3/16/2024 9:00,3/16/2024 10:00,3/16/2024,10,82882,7217,31000,2019,182,30707,207,539,3948,0,7063
3/16/2024 15:00,3/16/2024 10:00,3/16/2024 11:00,3/16/2024,11,83012,7172,29206,2003,181,30811,196,537,5625,0,7281
3/16/2024 16:00,3/16/2024 11:00,3/16/2024 12:00,3/16/2024,12,83088,7164,28151,1986,180,30915,193,538,5968,0,7993
3/16/2024 17:00,3/16/2024 12:00,3/16/2024 13:00,3/16/2024,13,82070,7049,27111,1587,171,31015,192,540,6212,0,8193
3/16/2024 18:00,3/16/2024 13:00,3/16/2024 14:00,3/16/2024,14,80712,7049,25566,1527,151,31050,191,538,6135,0,8505
3/16/2024 19:00,3/16/2024 14:00,3/16/2024 15:00,3/16/2024,15,78986,7034,23901,1534,117,31040,162,540,6262,0,8396
3/16/2024 20:00,3/16/2024 15:00,3/16/2024 16:00,3/16/2024,16,78810,7086,24230,1566,131,31025,153,536,6159,0,7924
3/16/2024 21:00,3/16/2024 16:00,3/16/2024 17:00,3/16/2024,17,79832,7255,25165,1977,148,31019,154,535,5563,0,8016
3/16/2024 22:00,3/16/2024 17:00,3/16/2024 18:00,3/16/2024,18,81568,7405,27829,2083,170,31032,155,542,4329,15,8008
3/16/2024 23:00,3/16/2024 18:00,3/16/2024 19:00,3/16/2024,19,82399,7404,30884,2721,172,31032,155,546,1627,19,7839
3/17/2024 0:00,3/16/2024 19:00,3/16/2024 20:00,3/16/2024,20,84225,7608,32582,4049,173,31022,159,544,152,19,7917
3/17/2024 1:00,3/16/2024 20:00,3/16/2024 21:00,3/16/2024,21,86655,7878,34421,4218,173,31028,168,549,58,12,8150
3/17/2024 2:00,3/16/2024 21:00,3/16/2024 22:00,3/16/2024,22,85024,7782,33464,3306,173,30985,172,543,56,0,8543
3/17/2024 3:00,3/16/2024 22:00,3/16/2024 23:00,3/16/2024,23,82504,7730,32431,1950,173,30949,171,537,56,0,8507
3/17/2024 4:00,3/16/2024 23:00,3/17/2024 0:00,3/16/2024,24,80248,7579,31020,1460,173,31015,171,535,57,0,8238
3/17/2024 5:00,3/17/2024 0:00,3/17/2024 1:00,3/17/2024,1,77780,7281,29134,1471,63,31051,168,540,56,0,8016
3/17/2024 6:00,3/17/2024 1:00,3/17/2024 2:00,3/17/2024,2,76608,7133,28011,1455,1,31061,160,540,56,0,8191
3/17/2024 7:00,3/17/2024 2:00,3/17/2024 3:00,3/17/2024,3,76805,7160,27940,1438,1,31073,156,537,56,0,8444
3/17/2024 8:00,3/17/2024 3:00,3/17/2024 4:00,3/17/2024,4,76599,7209,27618,1441,1,31084,156,530,27,0,8533
3/17/2024 9:00,3/17/2024 4:00,3/17/2024 5:00,3/17/2024,5,75875,7261,27215,1377,1,31079,158,528,13,0,8243
3/17/2024 10:00,3/17/2024 5:00,3/17/2024 6:00,3/17/2024,6,76583,7256,28153,1369,10,31074,160,540,13,0,8008
3/17/2024 11:00,3/17/2024 6:00,3/17/2024 7:00,3/17/2024,7,77653,7263,29074,1442,175,31086,160,532,13,0,7908
3/17/2024 12:00,3/17/2024 7:00,3/17/2024 8:00,3/17/2024,8,79726,7270,30930,1514,177,31082,158,536,52,0,8007
3/17/2024 13:00,3/17/2024 8:00,3/17/2024 9:00,3/17/2024,9,81937,7367,32032,1395,180,31081,157,534,1158,0,8033
3/17/2024 14:00,3/17/2024 9:00,3/17/2024 10:00,3/17/2024,10,83492,7385,31395,1756,180,31075,157,543,3211,0,7790
3/17/2024 15:00,3/17/2024 10:00,3/17/2024 11:00,3/17/2024,11,82857,7303,29413,1912,178,31078,185,520,4012,0,8256
3/17/2024 16:00,3/17/2024 11:00,3/17/2024 12:00,3/17/2024,12,82053,7234,28825,1850,179,31070,191,539,4344,0,7821
3/17/2024 17:00,3/17/2024 12:00,3/17/2024 13:00,3/17/2024,13,81456,7229,28552,1371,177,31075,189,541,4857,0,7465
3/17/2024 18:00,3/17/2024 13:00,3/17/2024 14:00,3/17/2024,14,80954,7219,28082,1225,176,31068,191,528,5057,0,7408
3/17/2024 19:00,3/17/2024 14:00,3/17/2024 15:00,3/17/2024,15,80702,7201,27512,1206,168,31068,190,534,5295,0,7528
3/17/2024 20:00,3/17/2024 15:00,3/17/2024 16:00,3/17/2024,16,80704,7160,27374,1234,163,30966,189,526,5101,0,7991
3/17/2024 21:00,3/17/2024 16:00,3/17/2024 17:00,3/17/2024,17,82223,7349,28231,1619,172,30905,190,516,4964,0,8277
3/17/2024 22:00,3/17/2024 17:00,3/17/2024 18:00,3/17/2024,18,83926,7422,30866,1810,175,30919,190,521,3492,0,8531
3/17/2024 23:00,3/17/2024 18:00,3/17/2024 19:00,3/17/2024,19,85684,7596,34529,2440,176,31050,190,515,1043,16,8129
3/18/2024 0:00,3/17/2024 19:00,3/17/2024 20:00,3/17/2024,20,88145,7905,36899,3511,177,31069,189,519,105,19,7752
3/18/2024 1:00,3/17/2024 20:00,3/17/2024 21:00,3/17/2024,21,90405,8399,39437,3687,177,30933,219,524,13,19,6997
3/18/2024 2:00,3/17/2024 21:00,3/17/2024 22:00,3/17/2024,22,88912,8079,39463,3205,152,30501,224,522,13,14,6739
3/18/2024 3:00,3/17/2024 22:00,3/17/2024 23:00,3/17/2024,23,85527,8007,38520,1911,170,30144,197,528,13,0,6037
3/18/2024 4:00,3/17/2024 23:00,3/18/2024 0:00,3/17/2024,24,82330,7895,37191,1271,179,29995,189,504,13,0,5093
3/18/2024 5:00,3/18/2024 0:00,3/18/2024 1:00,3/18/2024,1,80448,7943,35998,1230,180,29918,229,499,13,0,4438
3/18/2024 6:00,3/18/2024 1:00,3/18/2024 2:00,3/18/2024,2,79945,8575,35603,1198,172,29810,192,488,13,0,3894
3/18/2024 7:00,3/18/2024 2:00,3/18/2024 3:00,3/18/2024,3,79158,8933,34731,1200,139,29805,192,481,13,0,3664
3/18/2024 8:00,3/18/2024 3:00,3/18/2024 4:00,3/18/2024,4,79635,9244,34823,1197,144,29818,191,497,13,0,3708
3/18/2024 9:00,3/18/2024 4:00,3/18/2024 5:00,3/18/2024,5,80554,9416,35641,1191,127,29820,193,492,13,0,3661
3/18/2024 10:00,3/18/2024 5:00,3/18/2024 6:00,3/18/2024,6,84188,9599,39209,1383,145,29829,202,502,13,0,3306
3/18/2024 11:00,3/18/2024 6:00,3/18/2024 7:00,3/18/2024,7,90782,9809,43439,3446,174,29843,206,491,13,12,3349
3/18/2024 12:00,3/18/2024 7:00,3/18/2024 8:00,3/18/2024,8,95978,10263,47193,4291,184,29848,203,497,63,19,3417
3/18/2024 13:00,3/18/2024 8:00,3/18/2024 9:00,3/18/2024,9,97511,10930,47195,4014,185,29844,203,506,1041,12,3581
3/18/2024 14:00,3/18/2024 9:00,3/18/2024 10:00,3/18/2024,10,97262,11072,45625,2856,186,29846,200,504,2691,0,4282
3/18/2024 15:00,3/18/2024 10:00,3/18/2024 11:00,3/18/2024,11,96020,10900,43667,1977,185,29719,201,495,3791,0,5085
3/18/2024 16:00,3/18/2024 11:00,3/18/2024 12:00,3/18/2024,12,95886,10690,43905,1360,183,29587,200,498,4049,0,5414
3/18/2024 17:00,3/18/2024 12:00,3/18/2024 13:00,3/18/2024,13,95694,10530,43890,1365,182,29436,197,501,4182,0,5411
3/18/2024 18:00,3/18/2024 13:00,3/18/2024 14:00,3/18/2024,14,94961,10624,43023,1326,182,29309,195,489,4305,0,5508
3/18/2024 19:00,3/18/2024 14:00,3/18/2024 15:00,3/18/2024,15,94824,10879,42994,1284,198,29186,191,497,4015,0,5580
3/18/2024 20:00,3/18/2024 15:00,3/18/2024 16:00,3/18/2024,16,94848,11227,43549,1249,265,29180,190,493,3186,0,5509
3/18/2024 21:00,3/18/2024 16:00,3/18/2024 17:00,3/18/2024,17,95156,11460,43498,1659,281,29207,291,502,2454,0,5804
3/18/2024 22:00,3/18/2024 17:00,3/18/2024 18:00,3/18/2024,18,95625,11222,44183,1983,675,29212,305,501,1843,0,5701
3/18/2024 23:00,3/18/2024 18:00,3/18/2024 19:00,3/18/2024,19,98494,11162,46312,3608,914,29234,345,495,759,0,5665
3/19/2024 0:00,3/18/2024 19:00,3/18/2024 20:00,3/18/2024,20,100769,11389,48567,4330,963,29223,358,499,83,15,5342
3/19/2024 1:00,3/18/2024 20:00,3/18/2024 21:00,3/18/2024,21,102521,11798,50482,4414,965,29230,362,499,18,18,4735
3/19/2024 2:00,3/18/2024 21:00,3/18/2024 22:00,3/18/2024,22,100915,11808,49476,3855,968,29243,364,500,17,4,4680
3/19/2024 3:00,3/18/2024 22:00,3/18/2024 23:00,3/18/2024,23,97223,11730,46865,2709,959,29232,248,500,17,0,4963
3/19/2024 4:00,3/18/2024 23:00,3/19/2024 0:00,3/18/2024,24,93549,11670,44150,1874,234,29243,204,490,17,0,5667
3/19/2024 5:00,3/19/2024 0:00,3/19/2024 1:00,3/19/2024,1,90978,11492,41499,1595,183,29249,210,497,17,0,6236
3/19/2024 6:00,3/19/2024 1:00,3/19/2024 2:00,3/19/2024,2,89830,10842,40822,1411,184,29263,231,500,17,0,6560
