UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,PJM Total Actual Load (MW),Atlantic Electric Company Actual Load (MW),"American Electric Power Co., Inc - Appalachian Actual Load (MW)","American Electric Power Co., Inc - Indiana Michigan Actual Load (MW)","American Electric Power Co., Inc - Kentucky Actual Load (MW)","American Electric Power Co., Inc - Ohio Actual Load (MW)",Allegheny Power System Actual Load (MW),Baltimore Gas and Electric Company Actual Load (MW),ComEd Actual Load (MW),Dayton Power and Light Company Actual Load (MW),Duke Energy Ohio/Kentucky Actual Load (MW),Dominion Energy Actual Load (MW),Delmarva Power and Light Actual Load (MW),Duquesne Light Actual Load (MW),Easton Utilities Actual Load (MW),East Kentucky Power Coop Actual Load (MW),Jersey Central Power and Light Company Actual Load (MW),Metropolitan Edison Company Actual Load (MW),Orion Energy Actual Load (MW),Ohio Valley Electric Actual Load (MW),PAPWR Actual Load (MW),Pennsylvania Electric Company Actual Load (MW),Potomac Electric Power Actual Load (MW),Pennsylvania Power and Light Company Actual Load (MW),First Energy - Pennsylvania Electric Company Actual Load (MW),Public Service Electric and Gas Company Actual Load (MW),Rockland Electric Actual Load (MW),Southern Maryland Electric Coop Actual Load (MW),UGI Electric Service Actual Load (MW),Vineland Municipal Electric Utility Actual Load (MW)
1/4/2025 7:00,1/4/2025 1:00,1/4/2025 2:00,1/4/2025,2,99658.323,1012.323,5744.943,3103.508,839.598,7433.495,6582.344,3943.474,11001.987,2096.67,3228.15,16736.132,2489.096,1531.637,36.574,2282.645,2421.879,1791.05,7054.386,36,575.741,4394.249,2937.525,4861.274,1997.407,4598.651,138.206,580.864,132.665,75.85
1/4/2025 8:00,1/4/2025 2:00,1/4/2025 3:00,1/4/2025,3,98713.221,996.215,5770.166,3107.494,839.971,7368.08,6555.06,3910.559,10833.453,2076.67,3185.244,16735.998,2482.018,1508.252,36.745,2212.444,2357.414,1776.74,6919.529,35,562.754,4317.302,2908.135,4832.516,1977.13,4490.992,134.682,578.269,129.577,74.812
1/4/2025 9:00,1/4/2025 3:00,1/4/2025 4:00,1/4/2025,4,98620.062,991.915,5782.308,3118.46,841.288,7360.492,6554.364,3913.076,10673.2,2076.68,3183.518,16853.283,2497.227,1491.674,37.399,2285.674,2358.706,1776.718,6884.964,32,577.437,4314.834,2861.513,4795.763,1975.848,4464.36,133.878,580.93,128.081,74.472
1/4/2025 10:00,1/4/2025 4:00,1/4/2025 5:00,1/4/2025,5,99439.861,1004.975,5851.702,3149.755,856.15,7392.306,6620.625,3962.133,10649.785,2098.68,3231.417,17068.408,2539.358,1494.564,38.055,2339.007,2370.934,1779.378,6851.035,46,589.98,4333.817,2911.481,4874.555,1988.883,4472.568,133.852,587.138,128.925,74.395
1/4/2025 11:00,1/4/2025 5:00,1/4/2025 6:00,1/4/2025,6,101465.374,1021.812,5984.621,3153.479,858.056,7494.021,6749.306,4080.167,10703.684,2158.67,3312.646,17497.749,2617.855,1522.959,39.426,2401.798,2417.018,1823.596,7045.769,35,602.029,4460.945,2978.743,4976.362,2023.168,4557.263,136.225,604.863,131.834,76.31
1/4/2025 12:00,1/4/2025 6:00,1/4/2025 7:00,1/4/2025,7,104273.362,1054.294,6117.854,3223.037,877.748,7669.331,6930.352,4247.761,10874.286,2223.68,3414.021,18003.015,2721.525,1560.509,41.226,2463.42,2509.375,1896.677,7115.181,36,625.121,4634.464,3102.65,5162.994,2083.04,4700.309,141.171,626.995,137.666,79.66
1/4/2025 13:00,1/4/2025 7:00,1/4/2025 8:00,1/4/2025,8,107403.85,1097.541,6217.648,3275.696,896.711,7860.002,7113.073,4395.936,11219.197,2311.98,3555.898,18514.093,2805.283,1599.903,42.76,2548.237,2585.002,1948.988,7371.633,36,634.294,4791.177,3239.201,5386.334,2148.976,4785.845,145.119,652.695,143.817,80.811
1/4/2025 14:00,1/4/2025 8:00,1/4/2025 9:00,1/4/2025,9,108598.266,1084.192,6292.828,3309.311,911.067,7956.957,7251.867,4412.968,11383.066,2359.788,3622.625,18396.222,2772.937,1627.853,43.212,2553.063,2598.055,2016.449,7573.178,31,661.335,4909.72,3312.213,5518.527,2203.671,4759.489,146.929,660.395,150.019,79.33
1/4/2025 15:00,1/4/2025 9:00,1/4/2025 10:00,1/4/2025,10,107982.618,1017.997,6102.173,3355.075,916.449,8139.071,7275.179,4292.199,11300.014,2361.348,3596.821,17744.364,2709.429,1681.35,41.629,2505.173,2542.328,2063.038,7718.079,37,674.906,5006.831,3268.367,5637.654,2276.881,4694.404,149.078,644.917,155.497,75.367
1/4/2025 16:00,1/4/2025 10:00,1/4/2025 11:00,1/4/2025,11,107358.902,1023.618,5915.598,3309.997,889.586,8143.101,7297.686,4259.617,11140.037,2345.841,3523.797,17268.029,2680.513,1721.374,40.759,2354.234,2551.286,2082.618,7838.223,32,674.737,5154.455,3259.511,5714.595,2288.749,4845.38,147.787,618.135,159.307,78.332
1/4/2025 17:00,1/4/2025 11:00,1/4/2025 12:00,1/4/2025,12,106689.976,1106.876,5741.741,3328.005,861.517,8094.709,7291.279,4259.462,11027.143,2315.593,3456.808,16947.069,2702.291,1737.818,41.397,2265.438,2549.814,2072.791,7877.885,28,669.044,5187.243,3277.956,5747.497,2285.95,4833.169,145.421,595.048,160.529,82.483
1/4/2025 18:00,1/4/2025 12:00,1/4/2025 13:00,1/4/2025,13,105208.249,1008.165,5553.173,3293.209,834.639,8141.592,7202.848,4221.452,10931.222,2275.77,3383.58,16458.236,2726.638,1738.936,39.74,2142.723,2509.219,2061.246,7847.211,27,673.429,5192.985,3205.472,5674.97,2319.393,4790.672,141.151,573.996,159.674,79.908
1/4/2025 19:00,1/4/2025 13:00,1/4/2025 14:00,1/4/2025,14,104222.565,1078.252,5370.815,3286.302,800.985,8136.865,7181.396,4168.344,10836.995,2244.9,3305.478,16113.108,2752.447,1741.34,39.781,2093.828,2489.106,2037.532,7909.917,33,666.71,5126.08,3157.895,5635.297,2286.746,4779.423,146.953,562.072,158.289,82.709
1/4/2025 20:00,1/4/2025 14:00,1/4/2025 15:00,1/4/2025,15,103700.594,1108.544,5258.094,3198.077,789.607,8067.634,7122.905,4214.638,10708.815,2204.992,3260.376,16004.451,2727.24,1745.32,39.742,2029.446,2573.939,2035.369,7875.341,27,634.561,5116.99,3189.486,5584.455,2276.44,4950.017,153.094,558.574,160.665,84.782
1/4/2025 21:00,1/4/2025 15:00,1/4/2025 16:00,1/4/2025,16,105167.142,1158.49,5263.155,3265.426,789.134,8141.552,7177.487,4345.048,10860.938,2190.966,3236.559,16330.017,2772.409,1734.288,39.909,2048.385,2725.267,2043.109,7871.696,32,615.08,5178.339,3260.454,5667.986,2286.343,5151.514,157.381,574.043,163.367,86.8
1/4/2025 22:00,1/4/2025 16:00,1/4/2025 17:00,1/4/2025,17,108981.051,1237.723,5470.43,3358.979,811.1,8172.466,7366.193,4553.039,11171.391,2233.491,3314.827,17254.096,2928.189,1774.25,42.749,2147.564,2929.213,2112.289,8024.965,35,636.156,5343.114,3387.151,5843.098,2353.859,5429.594,167.101,623.114,169.972,89.938
1/4/2025 23:00,1/4/2025 17:00,1/4/2025 18:00,1/4/2025,18,114167.991,1376.296,5832.281,3400.187,847.599,8478.981,7691.877,4817.668,11694.948,2347.64,3498.954,18368.488,3064.58,1806.762,44.527,2245.45,3119.853,2207.795,8215.76,39,658.146,5551.109,3594.87,6058.361,2423.795,5663.883,177.359,677.792,169.61,94.42
1/5/2025 0:00,1/4/2025 18:00,1/4/2025 19:00,1/4/2025,19,115953.052,1324.344,5990.159,3472.29,885.391,8600.125,7736.232,4854.724,12151.289,2401.66,3626.254,18760.061,3090.061,1840.282,45.046,2342.722,3153.023,2214.777,8290.283,41,656.662,5553.993,3646.066,6009.71,2420.813,5714.093,176.974,693.79,168.722,92.506
1/5/2025 1:00,1/4/2025 19:00,1/4/2025 20:00,1/4/2025,20,115633.379,1308.55,6052.54,3413.736,899.803,8531.737,7694.573,4834.075,12127.988,2395.66,3590.523,18907.784,3073.229,1809.064,44.944,2371.849,3122.293,2182.123,8251.834,46,647.669,5484.754,3651.111,6001.78,2390.96,5668.102,175.861,696.496,167.336,91.005
1/5/2025 2:00,1/4/2025 20:00,1/4/2025 21:00,1/4/2025,21,114815.892,1292.108,6100.729,3402.946,906.635,8530.388,7617.424,4833.188,12058.242,2367.67,3547.527,18910.918,3046.656,1770.477,44.847,2392.727,3038.27,2134.076,8134.089,37,645.429,5428.485,3632.558,5866.524,2342.326,5606.977,173.436,700.2,164.755,89.285
1/5/2025 3:00,1/4/2025 21:00,1/4/2025 22:00,1/4/2025,22,112998.122,1199.55,6090.201,3412.755,915.949,8334.843,7481.626,4746.935,11929.73,2331.66,3499.359,18718.961,2976.464,1740.408,44.033,2391.888,2953.251,2082.924,7915.285,38,613.605,5331.593,3569.667,5752.643,2280.162,5552.808,169.129,691.813,145.653,87.227
1/5/2025 4:00,1/4/2025 22:00,1/4/2025 23:00,1/4/2025,23,110034.025,1206.61,5990.931,3354.001,915.405,8170.473,7285.661,4601.905,11712.362,2261.66,3424.636,18302.296,2886.088,1694.423,42.854,2238.216,2861.57,2013.405,7709.893,34,613.919,5100.305,3468.226,5522.694,2226.873,5326.048,161.441,671.979,152.089,84.062
1/5/2025 5:00,1/4/2025 23:00,1/5/2025 0:00,1/4/2025,24,107069.816,1145.665,5885.587,3228.177,916.201,8026.607,7129.071,4441.678,11343.08,2199.66,3345.941,18098.919,2802.812,1642.431,41.472,2244.464,2709.756,1937.657,7409.197,40,590.158,4924.069,3334.718,5342.199,2145.694,5110.781,153.143,654.494,145.496,80.689
1/5/2025 6:00,1/5/2025 0:00,1/5/2025 1:00,1/5/2025,1,104877.96,1100.564,5838.936,3188.828,908.251,7894.233,7015.4,4316.172,11021.886,2149.67,3242.837,17970.782,2766.796,1601.56,40.602,2262.573,2587.62,1866.347,7252.035,36,574.629,4720.113,3288.426,5171.504,2066.127,4994.141,145.766,640.105,138.333,77.724
1/5/2025 7:00,1/5/2025 1:00,1/5/2025 2:00,1/5/2025,2,103018.638,1071.692,5831.726,3010.657,903.241,7806.739,6929.599,4265.076,10732.356,2103.67,3156.006,17914.701,2705.691,1566.275,40.56,2205.743,2510.242,1830.52,7127.941,38,558.38,4594.542,3160.567,5067.465,2041.913,4857.752,140.803,636.3,134.181,76.3
1/5/2025 8:00,1/5/2025 2:00,1/5/2025 3:00,1/5/2025,3,102062.061,1047.627,5847.947,3017.62,885.88,7683.197,6910.144,4225.371,10533.992,2078.68,3112.017,18025.716,2694.56,1557.809,40.305,2155.633,2414.878,1798.378,7070.289,33,548.856,4521.676,3133.291,4997.421,2018.154,4726.918,137.271,638.525,132.089,74.817
1/5/2025 9:00,1/5/2025 3:00,1/5/2025 4:00,1/5/2025,4,101952.005,1040.326,5843.03,3089.071,872.759,7696.831,6914.16,4241.03,10430.685,2052.67,3069.501,18200.161,2708.853,1530.997,40.826,2136.501,2385.724,1799.86,7065.022,41,555.254,4481.734,3125.734,4967.157,2002.825,4666.983,135.665,651.718,130.79,75.138
1/5/2025 10:00,1/5/2025 4:00,1/5/2025 5:00,1/5/2025,5,102233.554,1047.071,5841.37,2983.64,853.161,7699.808,6994.235,4308.508,10372.018,2048.67,3032.194,18496.988,2742.261,1545.884,41.511,2087.619,2370.682,1802.538,7057.66,36,555.64,4502.622,3142.4,5007.785,2003.588,4645.873,134.925,672.662,130.976,75.265
1/5/2025 11:00,1/5/2025 5:00,1/5/2025 6:00,1/5/2025,6,103787.027,1065.304,5872.455,3077.385,844.089,7750.77,7113.546,4417.507,10371.188,2060.68,3049.614,18958.934,2807.411,1555.017,42.702,2130.525,2406.699,1840.551,7114.173,44,567.158,4609.871,3196.202,5128.053,2022.912,4694.799,136.006,700.271,132.845,76.36
1/5/2025 12:00,1/5/2025 6:00,1/5/2025 7:00,1/5/2025,7,106048.258,1131.97,5931.13,3179.657,844.423,7734.255,7255.415,4587.642,10489.502,2091.68,3110.345,19484.245,2911.933,1604.911,44.156,2161.611,2488.083,1890.83,7207.798,40,585.212,4763.74,3277.32,5278.653,2068.713,4791.233,139.699,737.734,137.622,78.746
1/5/2025 13:00,1/5/2025 7:00,1/5/2025 8:00,1/5/2025,8,108672.605,1121.696,6021.592,3164.113,847.342,7944.522,7438.814,4700.917,10711.491,2151.83,3189.782,20054.676,2982.46,1643.046,45.115,2215.024,2549.197,1950.817,7420.521,40,593.111,4907.123,3392.919,5461.686,2130.574,4863.136,141.352,769.519,141.605,78.625
1/5/2025 14:00,1/5/2025 8:00,1/5/2025 9:00,1/5/2025,9,108882.446,1080.592,6025.994,3214.55,849.077,7976.606,7416.003,4644.215,10877.773,2200.372,3263.934,19543.768,2910.705,1665.892,44.604,2281.505,2549.108,2017.547,7493.136,54,609.113,5045.346,3432.407,5565.537,2208.643,4792.325,144.411,752.508,146.912,75.863
1/5/2025 15:00,1/5/2025 9:00,1/5/2025 10:00,1/5/2025,10,106578.957,956.265,5816.251,3212.497,849.368,8070.807,7234.168,4422.274,10891.754,2243.881,3345.11,18158.936,2734.394,1682.301,42.24,2349.186,2456.256,2001.764,7587.109,51,600.945,5105.878,3247.298,5564.185,2215.499,4698.55,148.742,672.518,152.142,67.639
1/5/2025 16:00,1/5/2025 10:00,1/5/2025 11:00,1/5/2025,11,104546.505,899.704,5639.945,3206.813,867.939,8091.892,6996.669,4200.246,11057.625,2261.027,3429.215,17066.704,2628.976,1668.276,39.809,2336.738,2389.497,1969.489,7636.073,56,604.014,5078.883,3131.882,5496.501,2243.953,4583.876,149.464,599.258,154.85,61.187
1/5/2025 17:00,1/5/2025 11:00,1/5/2025 12:00,1/5/2025,12,103507.902,847.156,5531.77,3235.255,938.129,8088.792,6903.019,4081.359,11118.252,2262.849,3521.156,16495.75,2497.201,1673.897,37.766,2469.737,2312.526,1940.344,7679.868,63,603.293,5047.507,3062.427,5406.316,2230.598,4541.071,150.399,553.875,155.521,59.069
1/5/2025 18:00,1/5/2025 12:00,1/5/2025 13:00,1/5/2025,13,103372.688,834.26,5661.968,3297.622,991.945,8154.069,6879.139,4126.534,11218.518,2276.073,3567.41,16071.372,2460.093,1692.747,37.767,2531.394,2273.338,1933.352,7688.639,67,588.48,4998.634,3103.087,5300.407,2248.664,4483.449,146.861,526.667,154.192,59.007
1/5/2025 19:00,1/5/2025 13:00,1/5/2025 14:00,1/5/2025,14,103707.769,883.158,5834.508,3245.764,1004.004,8135.616,6860.724,4240.299,11197.944,2270.514,3582.19,16012.798,2504.404,1697.304,37.882,2506.352,2327.903,1916.339,7691.346,81,601.51,4972.556,3133.998,5274.792,2222.914,4562.654,142.403,548.865,154.571,63.457
1/5/2025 20:00,1/5/2025 14:00,1/5/2025 15:00,1/5/2025,15,104754.029,963.134,5940.1,3350.853,955.965,8157.167,6846.888,4258.725,11331.256,2267.722,3565.225,16401.824,2555.864,1698.398,39.287,2489.03,2423.538,1928.48,7619.855,89,599.204,4965.399,3182.776,5230.279,2208.277,4736.283,146.45,579.74,152.419,70.891
1/5/2025 21:00,1/5/2025 15:00,1/5/2025 16:00,1/5/2025,16,106622.696,1083.328,5964.956,3375.675,940.134,8165.931,6893.871,4336.902,11445.736,2287.789,3569.416,16832.449,2669.164,1708.182,40.234,2490.892,2621.392,1965.142,7651.932,93,597.172,5015.51,3242.401,5364.002,2226.057,5068.53,153.656,587.38,152.202,79.661
1/5/2025 22:00,1/5/2025 16:00,1/5/2025 17:00,1/5/2025,17,109934.581,1209.982,6008.796,3379.289,943.23,8290.407,7089.916,4528.681,11648.766,2330.33,3610.385,17381.962,2827.563,1751.512,41.38,2460.785,2894.44,2074.621,7787.77,89,619.175,5267.634,3332.873,5646.237,2266.989,5436.176,165.582,607.129,157.108,86.863
1/5/2025 23:00,1/5/2025 17:00,1/5/2025 18:00,1/5/2025,18,114645.061,1355.061,6153.67,3493.95,940.725,8565.083,7405.237,4766.029,12055.64,2432.73,3732.038,18058.863,2968.173,1821.13,43.022,2493.728,3132.87,2202.754,8104.88,91,651.44,5573.185,3487.479,5905.885,2365.368,5770.996,177.898,637.846,166.006,92.375
1/6/2025 0:00,1/5/2025 18:00,1/5/2025 19:00,1/5/2025,19,115343.627,1324.553,6137.81,3568.322,933.61,8601.742,7412.973,4763.052,12356.212,2433.68,3753.302,18111.159,2954.556,1823.268,42.816,2510.076,3156.649,2202.831,8137.11,95,649.292,5616.672,3521.973,5942.307,2377.572,5837.411,178.619,641.874,167.99,91.196
1/6/2025 1:00,1/5/2025 19:00,1/5/2025 20:00,1/5/2025,20,114084.998,1305.461,6048.965,3491.178,917.475,8528.845,7331.132,4698.468,12254.782,2397.68,3696.446,18032.157,2918.867,1801.269,41.918,2371.06,3132.183,2168.628,8063.542,86,649.388,5559.49,3465.477,5886.067,2360.417,5810.71,177.654,632.948,167.249,89.542
1/6/2025 2:00,1/5/2025 20:00,1/5/2025 21:00,1/5/2025,21,112383.656,1277.947,5925.985,3469.238,907.419,8367.857,7207.013,4602.332,12167.446,2364.68,3642.397,17831.328,2850,1767.408,40.527,2355.783,3062.055,2131.796,8023.547,74,633.796,5474.611,3400.25,5726.459,2302.13,5735.898,174.666,615.392,163.778,87.918
1/6/2025 3:00,1/5/2025 21:00,1/5/2025 22:00,1/5/2025,22,109587.815,1200.379,5811.057,3382.302,894.374,8284.898,7013.095,4447.768,12000.253,2293.68,3518.654,17572.843,2743.7,1720.17,38.859,2237.369,2924.689,2068.308,7745.64,75,610.175,5275.365,3301.001,5576.997,2238.727,5613.301,168.027,590.546,155.385,85.253
1/6/2025 4:00,1/5/2025 22:00,1/5/2025 23:00,1/5/2025,23,105731.512,1177.015,5658.486,3301.694,862.631,8003.613,6840.056,4230.29,11679.383,2237.68,3407.225,17156.289,2612.822,1655.64,36.776,2117.291,2747.993,1976.803,7461.821,72,594.31,5055.51,3181.143,5319.438,2157.196,5241.649,158.617,559.45,147.567,81.124
1/6/2025 5:00,1/5/2025 23:00,1/6/2025 0:00,1/5/2025,24,102251.499,1105.077,5507.847,3177.391,848.674,7902.715,6666.778,4034.647,11247.209,2163.68,3272.329,16771.573,2529.198,1606.148,35.076,2099.163,2586.775,1895.733,7243.263,62,571.935,4821.621,3034.005,5110.573,2100.43,4956.113,148.299,536.774,138.581,77.892
1/6/2025 6:00,1/6/2025 0:00,1/6/2025 1:00,1/6/2025,1,99688.026,1058.782,5417.356,3217.08,841.357,7677.512,6583.129,3897.354,10743.802,2126.67,3167.251,16584.187,2444.152,1548.769,34.142,2056.438,2454.211,1834.581,7130.91,57,562.777,4651.958,2948.541,4979.265,2035.173,4756.847,141.781,529.557,132.736,74.708
1/6/2025 7:00,1/6/2025 1:00,1/6/2025 2:00,1/6/2025,2,98267.78,1025.403,5375.277,3142.576,821.944,7633.556,6585.362,3863.027,10596.967,2100.67,3129.103,16535.067,2387.67,1520.786,34.009,1890.544,2380.354,1809.706,6997.352,46,558.753,4514.992,2905.752,4889.885,2020.499,4625.339,137.324,537.179,129.389,73.295
1/6/2025 8:00,1/6/2025 2:00,1/6/2025 3:00,1/6/2025,3,97710.494,1011.704,5342.282,3152.723,803.602,7579.417,6615.878,3884.06,10457.938,2088.67,3116.148,16490.468,2393.836,1504.204,35.111,1867.171,2343.458,1803.815,6952.532,53,549.891,4418.906,2955.7,4840.369,2014.482,4548.758,134.914,551.346,127.914,72.197
1/6/2025 9:00,1/6/2025 3:00,1/6/2025 4:00,1/6/2025,4,98006.939,995.424,5297.261,3132.647,795.516,7569.864,6680.869,3941.086,10357.118,2106.67,3145.459,16684.104,2446.684,1514.928,37.325,1781.442,2337.242,1795.319,7031.035,46,555.258,4456.138,2983.809,4872.671,2023.252,4520.458,134.642,563.906,127.848,72.964
1/6/2025 10:00,1/6/2025 4:00,1/6/2025 5:00,1/6/2025,5,99674.399,1016.224,5326.921,3147.526,787.074,7651.639,6859.213,4074.495,10392.407,2134.67,3182.49,16924.03,2529.225,1542.16,39.138,1826.482,2382.233,1851.829,7143.384,46,573.964,4538.845,3103.114,4983.533,2103.998,4589.62,136.467,581.162,131.427,75.129
1/6/2025 11:00,1/6/2025 5:00,1/6/2025 6:00,1/6/2025,6,102991.725,1041.087,5385.24,3313.221,788.684,7862.037,6972.318,4275.051,10592.617,2227.68,3228.272,17378.437,2639.886,1603.227,40.893,1864.433,2519.052,1951.697,7426.397,42,582.737,4744.459,3269.578,5275.595,2191.992,4807.043,142.926,605.292,140.489,79.385
1/6/2025 12:00,1/6/2025 6:00,1/6/2025 7:00,1/6/2025,7,107910.211,1137.727,5426.45,3525.578,796.338,8182.701,7203.627,4481.691,11166.795,2331.68,3338.807,17907.447,2722.641,1684.011,43.524,1919.573,2727.487,2078.078,7851.771,56,644.893,5018.162,3472.17,5678.685,2326.434,5162.192,155.841,626.091,158.134,85.683
1/6/2025 13:00,1/6/2025 7:00,1/6/2025 8:00,1/6/2025,8,112337.844,1154.956,5472.623,3694.595,808.822,8369.893,7437.347,4620.818,11953.147,2412.84,3452.727,18272.652,2871.64,1760.903,44.952,1985.929,2894.995,2194.257,8302.178,70,681.417,5284.704,3611.07,5942.581,2456.4,5524.412,169.032,641.062,161.855,90.037
1/6/2025 14:00,1/6/2025 8:00,1/6/2025 9:00,1/6/2025,9,114869.972,1195.77,5482.997,3793.658,814.016,8459.939,7591.723,4710.059,12440.044,2442.196,3474.835,18578.978,2963.864,1799.434,46.202,2055.72,2973.738,2259.874,8415.987,72,688.997,5534.951,3704.605,6078.181,2487.172,5713.993,174.898,657.204,165.36,93.577
1/6/2025 15:00,1/6/2025 9:00,1/6/2025 10:00,1/6/2025,10,116388.406,1205.477,5456.26,3777.673,824.637,8598.418,7670.15,4811.251,12545.598,2479.18,3533.887,18702.013,3012.585,1795.763,46.833,2119.191,3031.454,2293.116,8538.207,73,686.392,5603.03,3788.893,6223.555,2496.759,5958.535,179.589,673.039,167.74,96.181
1/6/2025 16:00,1/6/2025 10:00,1/6/2025 11:00,1/6/2025,11,117468.061,1257.465,5480.125,3799.173,844.3,8749.431,7728.872,4853.475,12678.636,2503.07,3572.147,18742.059,3019.873,1807.402,46.998,2202.298,3080.036,2323.626,8546.39,73,670.888,5731.212,3812.093,6256.128,2552.979,6007.554,181.477,682.15,167.714,97.49
1/6/2025 17:00,1/6/2025 11:00,1/6/2025 12:00,1/6/2025,12,117915.424,1269.15,5514.183,3797.047,867.777,8749.665,7736.11,4863.671,12679.285,2502.046,3592.77,18715.73,3020.607,1836.34,47.484,2265.32,3108.133,2324.701,8707.921,81,659.745,5746.49,3864.047,6257.479,2531.275,6051.868,182.99,689.681,154.781,98.128
1/6/2025 18:00,1/6/2025 12:00,1/6/2025 13:00,1/6/2025,13,117853.455,1302.901,5596.339,3771.767,862.575,8785.239,7727.438,4835.48,12648.761,2503.837,3609.665,18615.635,3002.888,1820.584,47.203,2299.007,3109.901,2297.851,8786.313,82,656.418,5787.688,3825.538,6142.077,2538.594,6066,182.653,687.067,163.952,98.084
1/6/2025 19:00,1/6/2025 13:00,1/6/2025 14:00,1/6/2025,14,116968.083,1246.288,5598.24,3748.923,870.942,8745.111,7731.936,4770.87,12629.119,2495.806,3537.257,18456.763,2970.454,1848.953,46.208,2295.054,3058.894,2263.294,8746.279,60,650.391,5667.397,3792.195,6051.143,2531.079,6040.013,181.081,674.985,162.319,97.089
1/6/2025 20:00,1/6/2025 14:00,1/6/2025 15:00,1/6/2025,15,115953.623,1250.425,5629.276,3620.616,900.304,8666.606,7698.822,4714.038,12618.66,2496.291,3475.519,18383.929,2899.094,1830.333,45.37,2283.111,3020.004,2229.948,8585.672,56,695.903,5584.662,3767.472,5969.441,2484.524,5934.68,178.026,676.942,162.726,95.229
1/6/2025 21:00,1/6/2025 15:00,1/6/2025 16:00,1/6/2025,16,115895.709,1245.82,5735.672,3553.699,917.446,8618.209,7678.284,4703.668,12547.194,2458.161,3512.348,18518.698,2891.441,1807.436,44.667,2288.931,3023.505,2218.283,8563.618,49,683.242,5579.981,3760.753,5975.606,2460.642,5937.695,177.687,685.018,164.218,94.787
1/6/2025 22:00,1/6/2025 16:00,1/6/2025 17:00,1/6/2025,17,117672.281,1281.529,5886.867,3551.277,923.979,8648.871,7775.52,4825.288,12551.026,2475.965,3534.274,18970.644,2952.179,1824.004,45.61,2319.955,3146.21,2272.206,8607.424,48,690.424,5721.823,3799.156,6093.369,2495.244,6065.122,183.941,707.759,178.46,96.155
1/6/2025 23:00,1/6/2025 17:00,1/6/2025 18:00,1/6/2025,18,121342.621,1404.717,6037.919,3648.17,938.026,8816.732,8016.442,5034.683,12836.001,2542.228,3676.892,19663.162,3110.45,1852.953,47.44,2376.062,3305.078,2358.918,8811.899,52,703.455,5929.107,3910.001,6262.994,2559.375,6237.628,193.432,734.066,182.775,100.016
1/7/2025 0:00,1/6/2025 18:00,1/6/2025 19:00,1/6/2025,19,121453.013,1357.359,6102.603,3748.534,932.905,8889.295,7990.787,5009.254,13125.663,2554.68,3726.859,19590.225,3091.98,1857.258,47.202,2418.728,3301.395,2345.952,8727.134,48,690.88,5883.044,3818.759,6284.182,2535.352,6168.091,192.957,733.082,183.46,97.393
1/7/2025 1:00,1/6/2025 19:00,1/6/2025 20:00,1/6/2025,20,119590.136,1333.208,6074.984,3684.513,925.97,8686.684,7816.118,4877.85,12923.279,2499.68,3623.763,19353.597,3028.492,1853.062,45.799,2415.638,3259.059,2328.002,8683.285,46,697.228,5738.06,3711.026,6240.043,2533.466,6027.025,189.715,715.996,183.637,94.957
1/7/2025 2:00,1/6/2025 20:00,1/6/2025 21:00,1/6/2025,21,117554.116,1297.426,6066.007,3514.092,922.221,8585.196,7677.135,4787.978,12736.756,2428.68,3546.87,19097.557,2976.306,1830.741,44.953,2408.46,3152.41,2292.291,8517.88,45,726.073,5578.848,3634.216,6118.286,2482.854,5925.2,187.179,701.813,179.472,92.216
